frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
0.0,38.749927,54,192.168.1.90,192.168.1.91,54545,1883,0x00000010,0.0,0,13581,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4082,0x00007160,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
9.3e-05,168.960059,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.002453,12,9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x00001107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
1e-06,39.703952,54,192.168.1.90,192.168.1.91,54548,1883,0x00000010,1e-06,0,18629,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4093,0x000062e5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
2.3e-05,2305.032369,80,10.5.126.166,10.5.126.56,46547,1883,0x00000018,2.002957,12,81,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x0000111b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
0.000105,928.961352,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.999351,12,35,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x00001107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
5e-05,91.247822,54,192.168.1.90,192.168.1.91,49939,1883,0x00000004,7.8e-05,0,0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,20,0,0.0,0,0x0000b1e1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
0.0,8.813196000000001,54,192.168.1.90,192.168.1.91,54557,1883,0x00000010,0.0,0,5213,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4095,0x0000f067,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
3.3e-05,665.029188,77,10.5.126.147,10.5.126.56,38323,1883,0x00000018,2.001341,9,27,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:33,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,53.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
1.6e-05,664.246542,72,10.5.150.109,10.5.150.157,1883,44853,0x00000018,0.000285,4,2502,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:03:76,4.0,512,0x0000413f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.8e-05,1829.033853,80,10.5.126.146,10.5.126.56,42449,1883,0x00000018,2.006312,12,65,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x00001107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
2e-06,24.311186,60,192.168.1.91,192.168.1.90,1883,54562,0x00000018,2e-06,4,681118,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:0f:7a,4.0,512,0x0000d179,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
2.996562,724.247349,79,10.5.150.157,10.5.150.109,44853,1883,0x00000018,2.997217,11,993,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:03:c6:30,11.0,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9.0,0.0,3.0,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
0.0,60.646855,158,192.168.1.90,192.168.1.91,54572,1883,0x00000018,0.0,104,14697,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,62:44:43:42:65:45:34:64:64:35:34:62:61:61:42:39:43:44:65:43:64:45:39:38:31:46:44:66:41:32:38:36:64:41:63:46:32:61:42:64:45:63:46:66:30:63:37:34:61:35:41:63:46:34:35:31:36:63:63:39:42:46:41:38:64:38:65:30:44:63:33:35:42:65:43:33:34:37:66:30:30:65:37:61:66:43:30:32:37:36:45:45:42:36:63:36:31:43:39:41:42:63:43:41,181.0,4096,0x0000c3e4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0x0000003a,0.0,178.0,Bb2BbDCBeE4dd54baaB9CDeCdE981FDfA286dAcF2aBdEcFf0c74a5AcF4516cc9BFA8d8e0Dc35BeC347f00e7afC0276EEB6c61C9ABcCA,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2591/10000,66.0,0.0,0.0,6,64,Attack,1
2e-06,112.822147,60,192.168.1.91,192.168.1.90,1883,50428,0x00000011,0.000342,0,711,1.0,0.0,0.0,0.0,1,1,0,0,0,0,20,0,0.0,510,0x00007c47,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
0.000618,61.841402,126,192.168.1.91,192.168.1.90,1883,54545,0x00000018,0.000618,72,1051359,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:11:6d:40:02:11:6e:40:02:11:6f:40:02:11:70:40:02:11:71:40:02:11:72:40:02:11:73:40:02:11:74:40:02:11:75:40:02:11:76:40:02:11:77:40:02:11:78:40:02:11:79:40:02:11:7a:40:02:11:7b:40:02:11:7c:40:02:11:7d:40:02:11:7e,4.0,507,0x0000e2c4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
1.016142,5385.050823,78,10.5.126.145,10.5.126.56,38197,1883,0x00000018,2.015057,10,183,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:37:38,10.0,512,0x00001104,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,8.0,178.0,3.0,0.0,0.0,ECG,3.0,0.0,0.0,6,64,patientMonitoring,0
0.000256,6488.050366,80,10.5.126.166,10.5.126.56,41001,1883,0x00000018,2.014104,12,221,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x0000111b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
3e-05,1520.246715,85,10.5.150.151,10.5.150.109,43295,1883,0x00000018,4.99943,17,55,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:32,17.0,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15.0,22.0,3.0,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
0.000102,168.82776,79,10.5.126.137,10.5.126.84,33045,1883,0x00000018,3.006524,11,233,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:01:c7:30,11.0,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9.0,0.0,3.0,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
0.000471,5381.049585,77,10.5.126.167,10.5.126.56,33251,1883,0x00000018,2.000127,9,183,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:30,9.0,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,50.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
2e-06,19.29932,138,192.168.1.91,192.168.1.90,1883,54557,0x00000018,0.001151,84,437821,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:09:80:40:02:09:81:40:02:09:82:40:02:09:83:40:02:09:84:40:02:09:85:40:02:09:86:40:02:09:87:40:02:09:88:40:02:09:89:40:02:09:8a:40:02:09:8b:40:02:09:8c:40:02:09:8d:40:02:09:8e:40:02:09:8f:40:02:09:90:40:02:09:91:40:02:09:92:40:02:09:93:40:02:09:94,4.0,508,0x0000a8a6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
0.0,9.838631,54,192.168.1.90,192.168.1.91,54572,1883,0x00000010,0.0,0,2569,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4086,0x0000b17f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
0.0,39.744666,62,192.168.1.91,192.168.1.90,1883,54546,0x00000018,0.0,8,482496,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:08:43:40:02:08:44,4.0,513,0x00005127,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
0.0,11.132515,54,192.168.1.90,192.168.1.91,54542,1883,0x00000010,4.8e-05,0,10393,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4094,0x00000d73,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
3.4e-05,23.032823,80,10.5.126.166,10.5.126.56,41001,1883,0x00000018,2.005024,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x0000111b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
0.000415,682.24711,72,10.5.150.109,10.5.150.156,1883,44939,0x00000018,0.000461,4,2796,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:03:90,4.0,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
0.000197,6308.045112,86,10.5.126.168,10.5.126.56,36849,1883,0x00000018,1.993744,18,215,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:35,18.0,512,0x00001123,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,16.0,55.0,3.0,0.0,0.0,Pulsoximeter,12.0,0.0,0.0,6,64,patientMonitoring,0
0.0008089999999999,4.705471,1514,192.168.1.90,192.168.1.91,54548,1883,0x00000010,0.0008089999999999,1460,2129,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,32:aa:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:34:2f:64:61:74:61:2f:35:33:33:2f:31:30:30:30:30:02:15:66:35:64:44:37:66:46:34:66:31:61:45:38:35:46:37:34:35:66:31:37:39:34:46:44:36:61:35:37:64:36:31:44:38:44:37:35:34:32:38:66:34:30:34:44:35:64:30:32:30:34:36:62:64:61:35:64:45:33:42:38:44:62:37:32:32:43:38:41:31:45:31:42:32:66:44:45:66:34:33:33:37:38:31:61:33:66:62:45:32:35:38:39:44:35:45:31:62:36:64:64:33:32:9f:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:34:2f:64:61:74:61:2f:35:33:34:2f:31:30:30:30:30:02:16:43:34:61:64:63:45:46:44:61:65:41:46:39:65:30:36:66:30:42:39:62:46:42:61:45:34:37:62:63:41:32:39:31:34:64:65:61:32:65:38:46:62:61:43:62:62:38:41:46:64:33:41:44:46:36:38:45:44:39:42:34:43:63:46:38:38:34:44:43:44:61:34:43:64:30:63:35:45:45:62:42:45:31:63:61:41:35:37:45:30:62:32:a4:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:34:2f:64:61:74:61:2f:35:33:35:2f:31:30:30:30:30:02:17:35:44:32:41:62:62:34:65:46:30:64:43:38:61:38:46:41:66:39:35:39:64:41:39:37:38:36:45:36:30:41:36:66:37:36:61:31:33:34:45:64:66:61:42:42:61:65:39:37:44:64:32:42:65:61:41:46:36:42:45:63:32:39:65:65:34:39:65:43:30:34:42:41:34:42:30:64:32:41:36:34:63:44:34:62:66:41:62:37:46:65:65:37:45:64:38:32:a6:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:34:2f:64:61:74:61:2f:35:33:36:2f:31:30:30:30:30:02:18:34:36:42:31:44:64:64:45:39:61:31:31:42:63:32:61:41:35:64:34:61:36:65:31:62:39:64:44:31:31:34:45:30:63:42:46:37:32:32:66:45:41:44:31:65:32:66:45:65:43:32:31:66:30:35:44:43:65:45:33:63:36:35:42:31:39:30:66:38:45:66:46:41:43:37:35:39:34:65:32:63:30:43:65:43:42:36:63:30:62:61:62:66:65:39:33:66:43:32:ab:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:34:2f:64:61:74:61:2f:35:33:37:2f:31:30:30:30:30:02:19:43:45:30:43:39:63:63:39:64:31:43:34:46:41:46:64:41:39:36:42:45:65:39:61:32:39:44:37:45:64:43:66:42:44:63:34:63:63:38:38:66:33:62:32:36:45:65:30:45:42:64:30:32:41:32:39:43:32:46:35:39:36:62:38:32:33:30:64:41:33:41:64:46:33:38:31:64:31:61:44:63:42:38:61:38:42:31:41:43:33:45:34:43:35:41:34:64:64:63:30:44:64:33:32:a3:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:34:2f:64:61:74:61:2f:35:33:38:2f:31:30:30:30:30:02:1a:31:63:39:42:31:63:61:44:45:62:66:64:61:43:65:45:65:64:41:39:34:65:34:41:31:30:33:34:38:31:42:43:32:43:37:31:31:39:31:45:33:39:30:31:45:43:66:31:37:38:33:32:45:42:62:65:39:31:32:64:39:33:62:44:42:43:38:42:34:34:43:66:66:46:64:61:31:64:35:66:34:42:35:66:62:32:46:46:34:62:43:65:44:63:33:32:b3:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:34:2f:64:61:74:61:2f:35:33:39:2f:31:30:30:30:30:02:1b:41:43:35:43:62:33:31:39:35:45:46:66:33:46:43:36:34:36:36:61:46:32:44:42:36:41:39:65:41:37:63:32:43:43:64:34:34:66:34:44:34:64:44:42:36:42:61:45:44:34:44:66:30:34:32:62:35:42:41:31:41:63:41:63:63:37:46:35:42:32:63:30:65:42:46:30:45:38:63:61:37:46:65:42:43:33:65:37:35:45:34:43:62:61:33:62:63:62:32:41:64:32:43:63:31:33:32:38:62:37:61:32:9f:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:34:2f:64:61:74:61:2f:35:34:30:2f:31:30:30:30:30:02:1c:36:41:63:62:42:62:43:33:41:31:65:45:45:39:43:36:41:31:61:33:61:34:44:33:37:31:43:32:38:31:35:38:41:46:63:46:64:64:37:39:66:36:31:38:46:37:33:36:30:41:37:44:41:35:39:43:61:30:62:37:43:46:64:42:61:65:30:39:46:33:38:36:45:41:37:41:31:65:37:39:39:64:46:42:63:45:38:33:64:66:38:32:aa:01:00:40:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:34:2f:64:61:74:61:2f:35:34:31:2f:31:30:30:30:30:02:1d:32:61:33:44:31:63:63:64:38:42:66:38:64:30:36:44:33:43:31:62:42:31:64:38:34:61:39:45:32:64:63:62:41:41,173.0,4096,0x00005b9f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,170.0,f5dD7fF4f1aE85F745f1794FD6a57d61D8D75428f404D5d02046bda5dE3B8Db722C8A1E1B2fDEf433781a3fbE2589D5E1b6dd3,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/533/10000,64.0,0.0,0.0,6,64,Attack,1
4.1e-05,2443.028977,80,10.5.126.146,10.5.126.56,42449,1883,0x00000018,1.99976,12,85,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x00001107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
0.000164,5683.0473,77,10.5.126.147,10.5.126.56,38323,1883,0x00000018,1.997713,9,193,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:36,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,56.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
0.000592,286.961023,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.000008,9,13,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,52.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
1e-06,45.751599,54,192.168.1.90,192.168.1.91,54547,1883,0x00000010,1e-06,0,11213,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4090,0x00008665,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
1e-06,62.675902,62,192.168.1.91,192.168.1.90,1883,54558,0x00000018,1e-06,8,951597,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:0d:cb:40:02:0d:cc,4.0,513,0x0000111a,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
3e-05,359.222274,54,192.168.1.90,192.168.1.91,52448,1883,0x00000004,3e-05,0,0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,20,0,0.0,0,0x0000562f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
5.9e-05,1006.246736,80,10.5.150.156,10.5.150.109,37361,1883,0x00000018,3.000834,12,1377,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:05:3f:30,12.0,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10.0,0.0,3.0,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
4.7e-05,105.116294,54,192.168.1.90,192.168.1.91,50254,1883,0x00000004,4.8e-05,0,0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,20,0,0.0,0,0x0000da26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
4.1e-05,2213.03145,78,10.5.126.145,10.5.126.56,46263,1883,0x00000018,1.989251,10,77,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:34:36,10.0,512,0x00001104,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,8.0,146.0,3.0,0.0,0.0,ECG,3.0,0.0,0.0,6,64,patientMonitoring,0
0.0,36.70034,60,192.168.1.91,192.168.1.90,1883,54548,0x00000018,0.0,4,776440,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:10:af,4.0,513,0x000067c2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
0.00073,50.365091,162,192.168.1.91,192.168.1.90,1883,54564,0x00000018,0.00073,108,988241,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:11:a9:40:02:11:aa:40:02:11:ab:40:02:11:ac:40:02:11:ad:40:02:11:ae:40:02:11:af:40:02:11:b0:40:02:11:b1:40:02:11:b2:40:02:11:b3:40:02:11:b4:40:02:11:b5:40:02:11:b6:40:02:11:b7:40:02:11:b8:40:02:11:b9:40:02:11:ba:40:02:11:bb:40:02:11:bc:40:02:11:bd:40:02:11:be:40:02:11:bf:40:02:11:c0:40:02:11:c1:40:02:11:c2:40:02:11:c3,4.0,507,0x0000e94b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
0.000245,5045.041889,77,10.5.126.147,10.5.126.56,38323,1883,0x00000018,1.998564,9,173,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:33,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,53.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
2.4e-05,765.818872,81,10.5.126.133,10.5.126.84,44793,1883,0x00000018,4.99824,13,29,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0b:00:08:48:75:6d:69:64:69:74:79:35,13.0,512,0x00001117,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,11.0,5.0,3.0,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
